user_id,history
3345,"Apple Dumpling Gang, The - Wyatt Earp - For a Few Dollars More"
3346,"Heathers - Hunger, The - When Harry Met Sally..."
3347,"Jerry Maguire - There's Something About Mary - End of the Affair, The"
3348,"Romancing the Stone - Postino, Il (The Postman) - Twelfth Night"
3349,"Babe - League of Their Own, A - Nutty Professor, The"
3350,"Brothers McMullen, The - Wayne's World - Bug's Life, A"
3351,"Frances - Haunting, The - Gone in 60 Seconds"
3352,Creepshow 2 - House - Wolf
3353,"Ferris Bueller's Day Off - Bug's Life, A - Willy Wonka and the Chocolate Factory"
3354,Back to the Future - Time Bandits - Heavy Metal
3355,Casablanca - One Flew Over the Cuckoo's Nest - Lolita
3356,"Run Lola Run (Lola rennt) - Limey, The - Hunt for Red October, The"
3357,"Matrix, The - Thelma & Louise - True Lies"
3358,Con Air - Die Hard: With a Vengeance - Arachnophobia
3359,Con Air - Romy and Michele's High School Reunion - Austin Powers: The Spy Who Shagged Me
3360,"Piano, The - Truth About Cats & Dogs, The - Bram Stoker's Dracula"
3361,"Manchurian Candidate, The - Green Mile, The - Alien"
3362,Michael - Tank Girl - Analyze This
3363,Tequila Sunrise - Anna and the King - French Kiss
3364,My Best Friend's Wedding - Notting Hill - Sabrina
3365,Naked Gun 33 1/3: The Final Insult - Death Becomes Her - Mr. Wonderful
3366,"Lethal Weapon - Star Trek: The Wrath of Khan - Blues Brothers, The"
3367,Women on the Verge of a Nervous Breakdown - Diner - Crimes and Misdemeanors
3368,8MM - Honeymoon in Vegas - American Beauty
3369,It's a Wonderful Life - Young Frankenstein - Jaws
3370,"Naked Gun 2 1/2: The Smell of Fear, The - Steel Magnolias - Air America"
3371,Fight Club - Meteor - Mystery Men
3372,Sabrina - Some Like It Hot - Shakespeare in Love
3373,"Rock, The - Men in Black - Total Recall"
3374,Manhattan - Platoon - Mary Poppins
3375,"Conan the Barbarian - White Men Can't Jump - Talented Mr. Ripley, The"
3376,Big Daddy - Boiler Room
3377,"Kiss of Death - Bodyguard, The - Thinner"
3378,"What Dreams May Come - Princess Mononoke, The (Mononoke Hime) - Gladiator"
3379,Run Lola Run (Lola rennt) - Runaway Bride - Rushmore
3380,"Mrs. Doubtfire - Casino - X-Files: Fight the Future, The"
3381,Scream 3 - Deuce Bigalow: Male Gigolo - Holy Smoke
3382,10 Things I Hate About You - Sleepless in Seattle - Grumpy Old Men
3383,White Men Can't Jump - Bronco Billy - Alien
3384,"Bound - Boxing Helena - Boys from Brazil, The"
3385,Naked Gun 33 1/3: The Final Insult - Conquest of the Planet of the Apes - Clue
3386,Battlefield Earth - Love and Basketball - Remember the Titans
3387,Mission: Impossible - Lost Highway - Midnight in the Garden of Good and Evil
3388,Stand by Me - Strictly Ballroom
3389,Super Mario Bros. - Operation Dumbo Drop - Spawn
3390,You've Got Mail - Dirty Dancing - My Dog Skip
3391,Disturbing Behavior - Dirty Work - Drop Dead Fred
3392,"Silence of the Lambs, The - Saving Private Ryan - Terminator 2: Judgment Day"
3393,"Fifth Element, The - Fly, The - Escape from L.A."
3394,Three Colors: Red - McCabe & Mrs. Miller - Platoon
3395,"Talented Mr. Ripley, The - Who Framed Roger Rabbit? - What Lies Beneath"
3396,Mallrats - Dogma
3397,Midnight Cowboy - Amadeus - Three Colors: Red
3398,Jackie Brown - Awakenings - My Life as a Dog (Mitt liv som hund)
3399,"Hunchback of Notre Dame, The - All Dogs Go to Heaven 2 - Space Jam"
3400,"F/X - Sleepers - Thomas Crown Affair, The"
3401,"Return of the Pink Panther, The - As Good As It Gets - L.A. Story"
3402,"Producers, The - East of Eden - Apocalypse Now"
3403,"Aladdin - Antz - South Park: Bigger, Longer and Uncut"
3404,Dances with Wolves - Total Recall - Batman Returns
3405,"Time of the Gypsies (Dom za vesanje) - Shawshank Redemption, The - Forrest Gump"
3406,From the Hip - Say Anything... - Ferris Bueller's Day Off
3407,"Sixth Sense, The - Saving Private Ryan"
3408,"Great Muppet Caper, The - Mulan - Aladdin"
3409,Pacific Heights - Flatliners - Romeo Is Bleeding
3410,"Faculty, The - Broken Hearts Club, The - Heathers"
3411,"Jaws - Unforgiven - Shining, The"
3412,"Pale Rider - Seventh Seal, The (Sjunde inseglet, Det) - Spy Who Loved Me, The"
3413,"Titanic - Private Parts - Lock, Stock & Two Smoking Barrels"
3414,Titanic - My Cousin Vinny - In & Out
3415,Field of Dreams - Agnes of God - Fast Times at Ridgemont High
3416,Passion in the Desert - Polish Wedding - Swingers
3417,"Grapes of Wrath, The - Celebration, The (Festen) - Casablanca"
3418,"Three Caballeros, The - Song of the South - East of Eden"
3419,"Rocky Horror Picture Show, The - Fifth Element, The - Logan's Run"
3420,"Psycho - Rosemary's Baby - Birds, The"
3421,American Graffiti - American Pie
3422,"Arthur - Hollywood Knights, The - About Last Night..."
3423,Bring It On - Loser - Shakespeare in Love
3424,"Sneakers - Prince of Egypt, The - Sliding Doors"
3425,"Truman Show, The - Vacation - We're No Angels"
3426,From Dusk Till Dawn - Con Air - Die Hard: With a Vengeance
3427,"Thomas Crown Affair, The - Fatal Attraction - Green Mile, The"
3428,Great Expectations - Forget Paris - Ghosts of Mississippi
3429,He Got Game - Heathers - Rear Window
3430,Lawrence of Arabia - Freeway - All Quiet on the Western Front
3431,Circle of Friends - Groundhog Day - Titanic
3432,Broadcast News - Peggy Sue Got Married - Three Amigos!
3433,Psycho - Hackers - Toy Story
3434,"Addams Family, The - Analyze This - Romy and Michele's High School Reunion"
3435,Gone with the Wind - Leaving Las Vegas - Doctor Zhivago
3436,"Magnum Force - Apple Dumpling Gang Rides Again, The - Hot Lead and Cold Feet"
3437,My Dog Skip - High Fidelity - Best in Show
3438,"Boiler Room - Deep End of the Ocean, The - Cruel Intentions"
3439,"Ruthless People - Tron - American Tail, An"
3440,"Thelma & Louise - Crying Game, The - GoodFellas"
3441,"Meet the Parents - Frequency - Skulls, The"
3442,"Vertigo - Name of the Rose, The - Sixth Sense, The"
3443,"Blob, The - Gattaca"
3444,"Blue in the Face - Month by the Lake, A - Mrs. Winterbourne"
3445,"Drop Dead Fred - Grand Day Out, A - Toy Story"
3446,"Devil's Advocate, The - Nightmare on Elm Street, A - Frighteners, The"
3447,"Thomas Crown Affair, The - Mission: Impossible - Hunt for Red October, The"
3448,"Face/Off - Man in the Iron Mask, The - Men in Black"
3449,"Planet of the Apes - Matrix, The - Star Wars: Episode VI - Return of the Jedi"
3450,Disclosure - Pacific Heights - Flatliners
3451,"Terminator 2: Judgment Day - Matrix, The - Shallow Grave"
3452,"African Queen, The - Aliens - Crying Game, The"
3453,American Pie - Entrapment - Double Jeopardy
3454,"Meet the Parents - People vs. Larry Flynt, The - Nothing in Common"
3455,2001: A Space Odyssey - L.A. Confidential
3456,"Star Wars: Episode V - The Empire Strikes Back - Faculty, The - Star Trek: The Wrath of Khan"
3457,Good Will Hunting - Hoop Dreams - Swingers
3458,"Doug's 1st Movie - Godzilla - Story of Us, The"
3459,Any Given Sunday - Buffy the Vampire Slayer - High Fidelity
3460,"Terminator, The - Brazil - Mad Max"
3461,"Goldfinger - Hunt for Red October, The - Golden Voyage of Sinbad, The"
3462,"Breaking the Waves - Crying Game, The - EDtv"
3463,"Glory - This Is Spinal Tap - Terminator, The"
3464,"Kingpin - Magnolia - Messenger: The Story of Joan of Arc, The"
3465,"Rescuers Down Under, The - Aladdin - Dark Crystal, The"
3466,"Christmas Story, A - Swingers - Drugstore Cowboy"
3467,GoodFellas - Groundhog Day - Pulp Fiction
3468,"Gone with the Wind - Iron Giant, The - Producers, The"
3469,"Lord of Illusions - Blair Witch Project, The - Mummy, The"
3470,Ghost - Fierce Creatures - True Lies
3471,"Midnight Cowboy - Moll Flanders - Wild Bunch, The"
3472,"Babe - Muppet Movie, The - Hoosiers"
3473,"Color of Money, The - Pretty in Pink - Tequila Sunrise"
3474,Witness - Much Ado About Nothing - Sabrina
3475,Sabrina - Star Wars: Episode VI - Return of the Jedi - Rush Hour
3476,"Gremlins 2: The New Batch - Blair Witch Project, The - Angela's Ashes"
3477,Oliver! - Gypsy - Doctor Dolittle
3478,"Man Who Knew Too Much, The - Niagara - Saboteur"
3479,"As Good As It Gets - Secret of NIMH, The - Mariachi, El"
3480,Honeymoon in Vegas - Shine - Clueless
3481,"JFK - Manchurian Candidate, The - My Life as a Dog (Mitt liv som hund)"
3482,"Silence of the Lambs, The - Nightmare on Elm Street, A - Cider House Rules, The"
3483,Kiss the Girls - Predator 2 - Gang Related
3484,Emma - Romancing the Stone - Grumpy Old Men
3485,"Treasure of the Sierra Madre, The - When We Were Kings - Terminator 2: Judgment Day"
3486,"Sesame Street Presents Follow That Bird - Home Alone - Parent Trap, The"
3487,Interview with the Vampire - Marnie - Strangers on a Train
3488,"Mars Attacks! - Lost World: Jurassic Park, The"
3489,Alien - Indiana Jones and the Last Crusade - Die Hard
3490,"Deer Hunter, The - 8 1/2 - Help!"
3491,"Air Up There, The - Virtuosity - Species"
3492,Invasion of the Body Snatchers - Frankenstein - Dracula
3493,"Fly, The - Star Trek: First Contact - Conquest of the Planet of the Apes"
3494,"Man on the Moon - Mosquito Coast, The - Out of Africa"
3495,54 - Angela's Ashes
3496,"Ref, The - Get Shorty"
3497,Rebecca - Farewell My Concubine - Children of Paradise (Les enfants du paradis)
3498,"Far and Away - Falling Down - People vs. Larry Flynt, The"
3499,"Money Pit, The - Volunteers - European Vacation"
3500,Serpico - Little Big Man - Animal House
3501,Titanic - Rear Window - To Kill a Mockingbird
3502,Fargo - American History X - Good Will Hunting
3503,"Lost Highway - Man Who Knew Too Little, The - Event Horizon"
3504,"Lake Placid - L.A. Confidential - Name of the Rose, The"
3505,2001: A Space Odyssey - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Metropolis
3506,"Pleasantville - Fisher King, The - EDtv"
3507,"Limey, The - Big Kahuna, The - Almost Famous"
3508,Time Bandits - Total Recall - King Kong vs. Godzilla (Kingukongu tai Gojira)
3509,"Professional, The (a.k.a. Leon: The Professional) - Problem Child 2 - Quiz Show"
3510,"Bug's Life, A - Grosse Pointe Blank - Babe"
3511,"Microcosmos (Microcosmos: Le peuple de l'herbe) - Local Hero - Apostle, The"
3512,"Gladiator - Cell, The - Dersu Uzala"
3513,Forrest Gump - Boogie Nights - Awakenings
3514,Yojimbo - Paradise Lost: The Child Murders at Robin Hood Hills - Amadeus
3515,"Sense and Sensibility - Silence of the Lambs, The - Misery"
3516,"Teenage Mutant Ninja Turtles - NeverEnding Story, The - Dragonheart"
3517,"Truth About Cats & Dogs, The - South Park: Bigger, Longer and Uncut - My Cousin Vinny"
3518,Sweet and Lowdown - Autumn in New York - Shall We Dance? (Shall We Dansu?)
3519,"Meatballs - Pete's Dragon - Champ, The"
3520,"Reservoir Dogs - Trading Places - Sound of Music, The"
3521,Spaceballs - She's Gotta Have It - Desperately Seeking Susan
3522,Mystery Men - Blade - Backdraft
3523,Stand by Me - Fargo - GoodFellas
3524,Romy and Michele's High School Reunion - Runaway Bride - Restoration
3525,"Blade - Frighteners, The - From Dusk Till Dawn"
3526,Edward Scissorhands - Leaving Las Vegas - Nobody's Fool
3527,"F/X 2 - Lethal Weapon 3 - Crush, The"
3528,Friday the 13th Part VI: Jason Lives - Dracula: Dead and Loving It - Friday the 13th Part V: A New Beginning
3529,Mulholland Falls - Escape from L.A. - Predator 2
3530,Twister - Independence Day (ID4)
3531,Snow Falling on Cedars - Almost Famous - Croupier
3532,"Chamber, The - Runaway Bride - G.I. Jane"
3533,"Mask, The - Go - Mask of Zorro, The"
3534,"Thing, The - Star Trek: The Wrath of Khan - Total Recall"
3535,"Indiana Jones and the Last Crusade - Good, The Bad and The Ugly, The - Untouchables, The"
3536,Conspiracy Theory - Twister - American Psycho
3537,"Shower (Xizhao) - 8 1/2 Women - Girl on the Bridge, The (La Fille sur le Pont)"
3538,"League of Their Own, A - Pump Up the Volume - Perfect World, A"
3539,"His Girl Friday - Lady Eve, The - Sullivan's Travels"
3540,European Vacation - Vegas Vacation - Christmas Vacation
3541,Fight Club - Apocalypse Now - Wild Things
3542,"Eye of the Beholder - Skulls, The"
3543,"It Happened One Night - Ruling Class, The - Paths of Glory"
3544,"West Side Story - Shall We Dance? - Wizard of Oz, The"
3545,Devil in a Blue Dress - Dark City - Who Framed Roger Rabbit?
3546,"Thieves (Voleurs, Les) - Reservoir Dogs - Grifters, The"
3547,"Cat on a Hot Tin Roof - War of the Worlds, The - Day the Earth Stood Still, The"
3548,"What Lies Beneath - Kid, The - Gone in 60 Seconds"
3549,"Scrooged - Prizzi's Honor - Big Chill, The"
3550,"Deer Hunter, The - Pi - To Sir with Love"
3551,"Braveheart - Mrs. Brown (Her Majesty, Mrs. Brown) - Long Walk Home, The"
3552,"Talented Mr. Ripley, The - Green Mile, The"
3553,Twister - Batman Returns - Star Trek VI: The Undiscovered Country
3554,Evil Dead II (Dead By Dawn) - Invasion of the Body Snatchers - Misery
3555,"Prince Valiant - Tarzan and the Lost City - Firm, The"
3556,"Sixth Sense, The - Beetlejuice - Ladyhawke"
3557,"Poltergeist - NeverEnding Story, The - That Thing You Do!"
3558,"October Sky - Few Good Men, A - Apollo 13"
3559,"Cookie's Fortune - Princess Bride, The - Jungle Fever"
3560,"Little Mermaid, The - Crying Game, The - What's Love Got to Do with It?"
3561,Jurassic Park - High Fidelity - White Christmas
3562,"Ransom - Guardian, The - Road Trip"
3563,"Mission, The - F/X - Escape from New York"
3564,Blade Runner - Aliens - Back to the Future
3565,Psycho - Anaconda - Bird on a Wire
3566,GoodFellas - King Kong - Star Wars: Episode IV - A New Hope
3567,"Untouchables, The - Last Picture Show, The - Vertigo"
3568,Strange Days - Robocop - Sneakers
3569,"That Thing You Do! - River Runs Through It, A - Wayne's World"
3570,Married to the Mob - Dersu Uzala
3571,Dracula: Dead and Loving It - Bram Stoker's Dracula - Galaxy Quest
3572,"Secret of Roan Inish, The - Boat, The (Das Boot) - Sling Blade"
3573,"Wizard of Oz, The - Stuart Little - Swiss Family Robinson"
3574,House Party - F/X 2 - Patch Adams
3575,"Fly, The - Scream 3 - Nightmare on Elm Street, A"
3576,"Ghost and Mrs. Muir, The - Prizzi's Honor - Shampoo"
3577,My Best Friend's Wedding - Up Close and Personal - Sommersby
3578,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The - Runaway Train - Clear and Present Danger"
3579,Tarzan and the Lost City - Death Wish 4: The Crackdown - Solo
3580,"Kid, The - Thelma & Louise - Indiana Jones and the Last Crusade"
3581,"Predator - Face/Off - X-Files: Fight the Future, The"
3582,Batman Forever - Free Willy - Muppet Treasure Island
3583,"Top Gun - Sabrina - English Patient, The"
3584,"Lethal Weapon 3 - Snake Eyes - Blood In, Blood Out (a.k.a. Bound by Honor)"
3585,"Carnal Knowledge - Dead Poets Society - End of the Affair, The"
3586,Meet Joe Black - Sabrina - Chicken Run
3587,"Young Guns - Total Recall - Wizard of Oz, The"
3588,"Longest Day, The - From Here to Eternity - Good Morning, Vietnam"
3589,Lawrence of Arabia - Lethal Weapon 4 - Lethal Weapon
3590,"Bottle Rocket - Blair Witch Project, The - Kingpin"
3591,Free Willy - Bird on a Wire - Ace Ventura: When Nature Calls
3592,"Unforgiven - Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb - Boat, The (Das Boot)"
3593,"Princess Bride, The - Breakfast Club, The - Ferris Bueller's Day Off"
3594,Aladdin - Carrie - Men in Black
3595,"13th Warrior, The - 10 Things I Hate About You - Austin Powers: The Spy Who Shagged Me"
3596,"Five Easy Pieces - One Flew Over the Cuckoo's Nest - Creature From the Black Lagoon, The"
3597,"I Know What You Did Last Summer - Pet Sematary - Grand Day Out, A"
3598,Country - Copycat - When a Man Loves a Woman
3599,Executive Decision - Supercop - Batman Returns
3600,"Way We Were, The - Charlotte's Web - Shaggy D.A., The"
3601,First Knight - Jumpin' Jack Flash - Fargo
3602,"Cider House Rules, The - Citizen Kane - City Hall"
3603,"Halloween: The Curse of Michael Myers - Peacemaker, The - Red Corner"
3604,"Men in Black - Addams Family, The - Austin Powers: International Man of Mystery"
3605,"Apocalypse Now - Schindler's List - Great Escape, The"
3606,"League of Their Own, A - Sleepers - Backdraft"
3607,"Island of Dr. Moreau, The - Wing Commander - Saturn 3"
3608,"Michael - Nutty Professor, The - Houseguest"
3609,Grumpier Old Men - EDtv - My Favorite Martian
3610,Stalag 17 - Old Yeller - Seven Samurai (The Magnificent Seven) (Shichinin no samurai)
3611,Philadelphia - It Could Happen to You - Four Weddings and a Funeral
3612,"Basic Instinct - World Is Not Enough, The - Mummy, The"
3613,"Lethal Weapon 4 - Sleepers - Hurricane, The"
3614,"Fast Times at Ridgemont High - Vacation - Big Chill, The"
3615,"Star Wars: Episode IV - A New Hope - 7th Voyage of Sinbad, The - Beetlejuice"
3616,"Untouchables, The - Star Trek: The Wrath of Khan"
3617,"Watership Down - Shining, The - Mad Max 2 (a.k.a. The Road Warrior)"
3618,"Foreign Student - How Stella Got Her Groove Back - Clan of the Cave Bear, The"
3619,"Golden Voyage of Sinbad, The - Independence Day (ID4) - Eyes of Laura Mars"
3620,"Lord of the Rings, The - Dark Crystal, The - Close Encounters of the Third Kind"
3621,Herbie Rides Again - Do the Right Thing - Raising Arizona
3622,"Love! Valour! Compassion! - Jewel of the Nile, The - Michael"
3623,Key Largo - Gilda
3624,"Somewhere in Time - Doctor Dolittle - Perfect Storm, The"
3625,Rudy - Hot Shots! Part Deux - Young Guns II
3626,"Phenomenon - Ransom - Parent Trap, The"
3627,Sleepy Hollow - Little Shop of Horrors - Interview with the Vampire
3628,Eyes Wide Shut - Fight Club - Erin Brockovich
3629,"Bridge on the River Kwai, The - 2001: A Space Odyssey - Vertigo"
3630,"Barb Wire - Running Man, The - Client, The"
3631,"Speed - Rock, The - Indiana Jones and the Temple of Doom"
3632,"Dudley Do-Right - Doctor Dolittle - General's Daughter, The"
